timestamp,source_port,destination_port,protocol,length,traffic_direction,packet_rate,data_rate,is_encrypted,destination_device,name,malicious,cpu_usage,memory_usage,disk_usage,network_traffic_in,network_traffic_out,risk_score
2024-08-26T12:08:29.000000Z,13095,43459,UDP,742,inbound,233,76024,False,Windows server,0,0,21.95,5.32,8.73,398,290,1.3
2024-08-26T12:02:40.000000Z,53041,45514,TCP,1992,inbound,213,72750,False,Linux server,0,0,26.0,12.99,27.4,316,237,1.7
2024-08-26T12:07:37.000000Z,12478,56345,TCP,1637,outbound,163,85184,False,Windows server,0,0,10.31,24.96,19.43,326,176,1.35
2024-08-26T12:01:04.000000Z,31982,1158,UDP,1221,inbound,227,28978,True,Windows server,0,0,25.24,36.46,18.94,336,117,1.8
2024-08-26T12:06:49.000000Z,35370,60372,UDP,977,inbound,228,76062,False,Windows server,0,0,23.6,36.51,12.3,168,83,1.4
2024-08-26T12:01:12.000000Z,20660,41643,TCP,1329,inbound,85,95512,False,Windows server,0,0,31.05,41.3,21.33,89,393,2.15
2024-08-26T12:02:09.000000Z,15488,4060,UDP,897,inbound,196,24091,False,Linux server,0,0,38.77,25.09,35.64,391,350,2.25
2024-08-26T12:06:01.000000Z,19527,28734,UDP,1208,outbound,252,10490,False,Linux server,0,0,18.9,8.49,44.57,227,262,1.45
2024-08-26T12:03:47.000000Z,64560,39579,UDP,1507,outbound,252,49954,False,Windows server,0,0,8.38,9.24,11.39,264,394,0.9
2024-08-26T12:05:55.000000Z,5053,13303,TCP,1497,inbound,102,48802,False,Windows server,0,0,27.91,46.98,14.81,360,232,2.2
2024-08-26T12:01:52.000000Z,35402,35369,TCP,786,outbound,126,99728,True,Windows server,0,0,31.21,41.61,26.81,65,50,1.75
2024-08-26T12:05:52.000000Z,32627,3596,TCP,1477,outbound,257,24323,False,Windows server,0,0,22.75,25.83,32.07,262,281,2.0
2024-08-26T12:08:42.000000Z,38148,33842,TCP,1433,inbound,115,50911,True,Linux server,0,0,35.13,32.79,20.4,329,315,2.35
2024-08-26T12:07:13.000000Z,34653,57305,TCP,765,outbound,134,52584,False,Linux server,0,0,18.21,22.1,7.23,149,158,1.05
2024-08-26T12:05:06.000000Z,14711,15315,TCP,1364,outbound,240,15070,True,Windows server,0,0,15.68,17.16,48.69,209,334,1.65
2024-08-26T12:06:58.000000Z,58613,30755,TCP,1606,inbound,271,83586,True,Linux server,0,0,32.09,32.88,21.85,72,291,1.95
2024-08-26T12:01:10.000000Z,57403,3173,UDP,1117,inbound,282,54358,False,Windows server,0,0,28.41,39.12,16.16,161,372,1.8
2024-08-26T12:07:34.000000Z,52902,26282,TCP,1709,inbound,236,59562,True,Linux server,0,0,38.54,28.55,26.33,265,338,2.15
2024-08-26T12:06:31.000000Z,63802,48307,UDP,1027,outbound,246,14629,False,Windows server,0,0,17.84,46.44,47.12,296,206,2.25
2024-08-26T12:05:42.000000Z,41006,61496,TCP,1967,outbound,281,73546,False,Windows server,0,0,31.93,19.98,46.23,251,205,2.15
2024-08-26T12:08:44.000000Z,6183,52987,UDP,1423,outbound,183,63642,True,Linux server,0,0,19.14,5.2,33.04,222,189,1.15
2024-08-26T12:08:21.000000Z,39220,41804,TCP,1501,inbound,50,97397,False,Linux server,0,0,39.98,29.75,27.19,311,129,1.95
2024-08-26T12:04:07.000000Z,41848,8227,TCP,1714,inbound,79,70275,True,Windows server,0,0,15.3,7.23,36.81,323,130,1.15
2024-08-26T12:06:28.000000Z,54331,47156,TCP,1159,outbound,180,18305,False,Windows server,0,0,16.51,33.31,36.37,64,342,1.55
2024-08-26T12:07:56.000000Z,39293,31245,TCP,506,outbound,150,40943,True,Windows server,0,0,18.69,41.72,20.78,115,70,1.45
2024-08-26T12:03:28.000000Z,11802,20945,UDP,993,outbound,144,52729,True,Windows server,0,0,36.84,24.69,44.71,121,108,1.95
2024-08-26T12:06:28.000000Z,30257,5608,TCP,1737,inbound,299,16588,False,Windows server,0,0,28.49,43.84,42.31,213,71,2.1
2024-08-26T12:09:18.000000Z,27501,31968,UDP,500,inbound,84,52280,True,Windows server,0,0,10.88,34.16,27.67,362,257,1.85
2024-08-26T12:04:41.000000Z,28214,31107,UDP,1883,inbound,222,50473,False,Windows server,0,0,23.75,14.94,19.49,395,88,1.2
2024-08-26T12:08:48.000000Z,28691,18149,TCP,1491,outbound,135,57493,True,Linux server,0,0,34.64,45.52,14.49,92,228,2.05
2024-08-26T12:05:16.000000Z,44205,40494,UDP,1778,inbound,270,73198,False,Linux server,0,0,7.68,39.31,35.06,367,356,1.7
2024-08-26T12:00:50.000000Z,63486,57304,UDP,1556,inbound,200,86133,True,Linux server,0,0,34.58,44.11,33.03,399,55,2.25
2024-08-26T12:09:22.000000Z,9188,6558,TCP,1390,outbound,292,69714,True,Windows server,0,0,26.29,26.59,12.15,215,227,1.8
2024-08-26T12:00:38.000000Z,50711,39564,TCP,798,inbound,57,83208,False,Linux server,0,0,32.53,33.53,8.68,377,111,1.95
2024-08-26T12:08:02.000000Z,24245,41968,UDP,1680,outbound,140,18500,True,Windows server,0,0,31.59,5.96,13.55,267,121,1.45
2024-08-26T12:06:02.000000Z,26823,32979,UDP,838,outbound,176,30274,True,Linux server,0,0,26.08,24.51,43.73,399,70,1.7
2024-08-26T12:03:38.000000Z,21113,19361,TCP,1838,outbound,75,76483,True,Linux server,0,0,18.73,6.99,39.67,262,254,1.35
2024-08-26T12:06:33.000000Z,40064,47966,TCP,1310,inbound,57,31205,False,Linux server,0,0,6.98,20.59,9.74,183,115,0.8
2024-08-26T12:01:07.000000Z,35285,10531,TCP,1602,inbound,194,47683,True,Linux server,0,0,14.76,6.28,44.44,349,283,1.45
2024-08-26T12:06:28.000000Z,11007,50112,UDP,758,inbound,79,81136,False,Linux server,0,0,31.45,23.81,12.04,234,249,2.05
2024-08-26T12:06:30.000000Z,47794,1988,TCP,626,inbound,201,31468,False,Linux server,0,0,13.11,15.92,18.86,390,342,1.35
2024-08-26T12:07:33.000000Z,65236,36213,UDP,1795,outbound,103,96491,True,Linux server,0,0,9.41,18.88,22.51,241,220,1.2
2024-08-26T12:01:25.000000Z,42222,51557,UDP,1732,outbound,70,25857,False,Linux server,0,0,5.61,19.45,18.65,160,235,0.9
2024-08-26T12:03:41.000000Z,37782,56694,TCP,1917,inbound,261,10993,False,Linux server,0,0,8.15,35.97,11.37,157,363,1.3
2024-08-26T12:07:25.000000Z,35623,62548,TCP,674,outbound,225,30361,False,Windows server,0,0,23.19,13.03,26.59,138,127,1.3
2024-08-26T12:05:42.000000Z,19854,19664,TCP,718,outbound,299,68674,False,Windows server,0,0,18.15,43.52,35.08,198,353,1.95
2024-08-26T12:03:17.000000Z,48816,59367,UDP,1012,inbound,158,78427,True,Windows server,0,0,11.11,42.55,24.66,241,353,2.05
2024-08-26T12:05:27.000000Z,36209,36194,TCP,1625,inbound,231,72097,False,Linux server,0,0,15.16,16.92,19.37,328,265,1.35
2024-08-26T12:06:30.000000Z,35377,55012,TCP,977,outbound,197,86630,True,Linux server,0,0,18.5,37.32,47.17,53,77,1.25
2024-08-26T12:09:07.000000Z,51202,7850,TCP,788,inbound,50,39438,False,Windows server,0,0,19.92,20.98,18.28,286,197,1.35
2024-08-26T12:05:11.000000Z,47123,9002,TCP,1769,outbound,163,38133,True,Linux server,0,0,27.94,45.2,12.76,219,109,2.0
2024-08-26T12:06:59.000000Z,15077,41454,UDP,1556,inbound,177,33710,True,Windows server,0,0,30.3,34.87,41.04,100,282,2.35
2024-08-26T12:04:23.000000Z,42403,20489,UDP,1009,inbound,113,95847,True,Linux server,0,0,27.63,25.63,15.69,222,313,1.8
2024-08-26T12:02:17.000000Z,5989,59789,TCP,1245,outbound,249,14062,False,Linux server,0,0,18.61,16.93,14.09,134,143,0.95
2024-08-26T12:00:25.000000Z,59649,54640,UDP,1035,inbound,72,48834,True,Windows server,0,0,14.26,16.33,38.75,299,178,1.35
2024-08-26T12:09:52.000000Z,23243,10774,TCP,1789,inbound,71,21154,True,Linux server,0,0,24.33,40.43,42.99,342,55,2.1
2024-08-26T12:00:55.000000Z,38566,24606,TCP,1111,outbound,247,41024,False,Windows server,0,0,33.07,31.82,7.37,302,212,2.15
2024-08-26T12:02:58.000000Z,4961,32410,UDP,1797,inbound,286,92904,False,Windows server,0,0,32.34,45.73,19.42,325,323,2.45
2024-08-26T12:09:49.000000Z,35633,57488,TCP,1611,outbound,162,37085,True,Windows server,0,0,12.38,10.11,7.19,366,303,1.25
2024-08-26T12:00:46.000000Z,46396,15129,UDP,626,outbound,95,11517,True,Linux server,0,0,6.81,32.3,27.93,136,295,1.4
2024-08-26T12:04:13.000000Z,55932,31468,TCP,1072,inbound,112,48976,True,Linux server,0,0,18.24,29.78,16.86,146,81,0.95
2024-08-26T12:08:15.000000Z,44223,41253,UDP,600,inbound,142,37763,False,Linux server,0,0,29.24,30.5,12.13,351,277,2.0
2024-08-26T12:05:47.000000Z,36126,60202,TCP,1672,outbound,266,95172,False,Windows server,0,0,5.61,29.87,8.84,194,183,0.8
2024-08-26T12:07:19.000000Z,37776,59815,UDP,1885,inbound,208,58130,False,Linux server,0,0,31.13,27.2,33.43,277,286,2.25
2024-08-26T12:06:58.000000Z,43257,48581,UDP,620,outbound,111,79427,True,Windows server,0,0,18.43,21.28,9.58,130,259,1.25
2024-08-26T12:03:47.000000Z,60069,43015,TCP,661,outbound,87,30801,True,Windows server,0,0,35.02,29.95,38.51,123,184,1.85
2024-08-26T12:00:41.000000Z,45924,4690,TCP,617,inbound,203,91208,False,Linux server,0,0,37.31,48.69,47.57,361,90,2.35
2024-08-26T12:00:38.000000Z,30345,25226,UDP,1442,inbound,120,80782,False,Windows server,0,0,19.39,47.46,8.39,211,147,1.65
2024-08-26T12:04:07.000000Z,43840,49357,UDP,563,outbound,146,12143,True,Windows server,0,0,23.96,49.32,42.57,228,296,2.5
2024-08-26T12:04:39.000000Z,13266,13577,TCP,747,outbound,228,69926,False,Linux server,0,0,13.02,6.97,10.12,133,171,0.75
2024-08-26T12:05:08.000000Z,56260,43719,TCP,682,outbound,81,54968,True,Linux server,0,0,19.92,31.07,36.56,338,274,1.95
2024-08-26T12:06:10.000000Z,25542,27318,TCP,1080,outbound,259,97921,True,Windows server,0,0,22.09,34.74,34.4,209,398,2.2
2024-08-26T12:03:42.000000Z,13475,63813,UDP,853,inbound,75,29878,False,Linux server,0,0,23.37,49.33,20.61,114,125,1.9
2024-08-26T12:07:31.000000Z,51442,5890,TCP,1496,outbound,50,53040,False,Linux server,0,0,31.25,41.82,22.57,210,150,2.35
2024-08-26T12:03:28.000000Z,58060,22701,TCP,1804,inbound,215,19280,False,Windows server,0,0,28.85,38.18,19.63,361,358,2.0
2024-08-26T12:07:28.000000Z,15252,4089,TCP,604,outbound,173,61972,False,Windows server,0,0,28.51,16.2,21.71,269,350,1.7
2024-08-26T12:01:34.000000Z,48542,30839,TCP,1894,outbound,59,72588,True,Windows server,0,0,6.54,11.32,43.65,349,92,1.0
2024-08-26T12:03:17.000000Z,24894,24344,UDP,1948,outbound,171,98108,True,Linux server,0,0,30.28,22.39,30.08,150,65,1.65
2024-08-26T12:00:30.000000Z,49868,32010,UDP,1805,outbound,154,13087,False,Linux server,0,0,12.81,42.76,23.78,89,198,1.45
2024-08-26T12:05:10.000000Z,1537,5344,UDP,1174,inbound,245,37567,True,Linux server,0,0,35.86,45.56,48.27,190,317,2.55
2024-08-26T12:07:41.000000Z,24137,30754,TCP,774,inbound,58,14544,True,Windows server,0,0,33.78,39.13,12.01,90,215,1.85
2024-08-26T12:07:17.000000Z,12330,39950,TCP,1844,inbound,252,64607,True,Windows server,0,0,10.58,47.18,18.19,370,303,1.95
2024-08-26T12:06:17.000000Z,55290,24880,UDP,820,inbound,146,81344,False,Windows server,0,0,17.88,28.92,21.96,316,224,1.65
2024-08-26T12:01:27.000000Z,56235,19659,TCP,1546,inbound,218,19365,False,Windows server,0,0,39.07,37.02,27.88,110,332,2.15
2024-08-26T12:07:34.000000Z,27676,11912,UDP,1741,outbound,220,33995,True,Linux server,0,0,39.15,17.4,29.16,166,231,1.75
2024-08-26T12:05:14.000000Z,26986,10986,UDP,1503,inbound,63,15484,True,Windows server,0,0,12.73,48.26,27.62,236,270,2.05
2024-08-26T12:04:05.000000Z,48295,4512,TCP,1069,outbound,166,75486,True,Windows server,0,0,29.63,46.95,15.2,345,318,2.2
2024-08-26T12:04:35.000000Z,41204,50507,UDP,1149,outbound,60,85673,False,Windows server,0,0,6.31,14.48,16.09,151,295,0.9
2024-08-26T12:09:02.000000Z,61255,35788,UDP,1906,outbound,140,57234,True,Windows server,0,0,27.05,9.63,7.07,104,202,1.1
2024-08-26T12:05:12.000000Z,65039,59697,TCP,826,inbound,171,39138,False,Windows server,0,0,7.19,13.72,25.56,166,287,1.0
2024-08-26T12:01:02.000000Z,18903,44950,UDP,528,inbound,107,91001,False,Windows server,0,0,32.29,29.33,21.22,388,111,1.95
2024-08-26T12:08:15.000000Z,28323,39031,TCP,1031,outbound,64,73995,True,Linux server,0,0,37.95,27.24,17.45,51,282,1.65
2024-08-26T12:05:57.000000Z,37548,52261,TCP,1621,inbound,261,29186,False,Linux server,0,0,17.22,48.92,6.4,277,387,1.85
2024-08-26T12:02:22.000000Z,1072,15641,TCP,912,inbound,281,14414,False,Windows server,0,0,6.91,49.74,22.4,56,142,1.2
2024-08-26T12:08:39.000000Z,57788,18617,TCP,1368,outbound,237,35001,False,Linux server,0,0,35.86,9.71,41.24,76,129,1.35
2024-08-26T12:00:25.000000Z,21470,63305,UDP,1366,outbound,59,96610,False,Windows server,0,0,21.99,5.59,15.59,124,244,1.2
2024-08-26T12:00:06.000000Z,53951,20730,UDP,1693,outbound,289,87924,False,Windows server,0,0,32.24,10.48,30.58,69,52,1.25
2024-08-26T12:09:19.000000Z,39164,12790,UDP,831,outbound,80,56982,False,Windows server,0,0,30.5,24.83,43.48,298,88,1.95
2024-08-26T12:00:50.000000Z,46749,7474,UDP,1377,inbound,274,98750,True,Linux server,0,0,18.43,33.39,10.58,74,185,1.15
2024-08-26T12:05:43.000000Z,58016,3489,UDP,1643,outbound,79,65331,False,Linux server,0,0,21.4,12.77,16.32,323,105,1.4
2024-08-26T12:05:15.000000Z,20622,49675,TCP,1412,outbound,134,63265,True,Windows server,0,0,22.7,20.85,32.12,308,270,2.0
2024-08-26T12:05:07.000000Z,5119,18578,TCP,1097,outbound,267,19237,True,Windows server,0,0,34.79,44.94,41.24,75,285,2.35
2024-08-26T12:07:41.000000Z,56502,31647,TCP,973,inbound,294,71942,False,Linux server,0,0,14.77,8.46,27.9,393,82,0.85
2024-08-26T12:03:09.000000Z,63159,24640,UDP,1951,inbound,166,20043,True,Linux server,0,0,33.58,44.47,28.42,168,194,2.15
2024-08-26T12:00:18.000000Z,14318,32548,UDP,1464,outbound,124,41793,False,Windows server,0,0,38.56,30.33,30.75,115,307,2.25
2024-08-26T12:05:50.000000Z,2936,17088,UDP,1458,outbound,210,41531,False,Windows server,0,0,30.23,48.33,21.57,156,167,2.15
2024-08-26T12:05:58.000000Z,12274,49367,TCP,583,outbound,229,62783,False,Linux server,0,0,10.87,24.05,40.57,144,155,1.45
2024-08-26T12:09:30.000000Z,11578,12098,TCP,1390,inbound,300,34520,True,Windows server,0,0,28.42,31.26,47.99,73,311,1.9
2024-08-26T12:04:00.000000Z,46641,14390,UDP,1293,outbound,232,86130,True,Windows server,0,0,14.39,10.55,21.54,65,83,0.65
2024-08-26T12:03:43.000000Z,9284,33577,UDP,1487,inbound,288,26923,False,Windows server,0,0,28.41,36.25,27.99,54,219,1.7
2024-08-26T12:08:52.000000Z,39857,27377,TCP,1078,inbound,200,40372,True,Windows server,0,0,18.5,49.57,10.22,59,379,1.55
2024-08-26T12:08:01.000000Z,60078,40493,TCP,728,outbound,251,42406,True,Linux server,0,0,31.82,24.53,47.61,101,121,1.95
2024-08-26T12:02:27.000000Z,43411,19177,TCP,1908,inbound,149,46698,True,Windows server,0,0,12.31,47.17,30.16,55,169,1.55
2024-08-26T12:09:47.000000Z,57714,22002,UDP,526,inbound,126,43686,False,Windows server,0,0,8.43,25.59,46.54,268,106,1.4
2024-08-26T12:09:42.000000Z,47666,15566,UDP,1605,inbound,265,90002,False,Linux server,0,0,24.92,47.17,30.52,371,256,2.4
2024-08-26T12:09:32.000000Z,28880,58066,TCP,1745,inbound,292,28300,True,Linux server,0,0,16.64,20.43,23.93,364,102,1.45
2024-08-26T12:02:43.000000Z,30869,11482,UDP,1726,outbound,255,40191,True,Windows server,0,0,22.8,39.0,32.79,381,106,2.0
2024-08-26T12:00:39.000000Z,1374,53275,UDP,1034,inbound,251,38876,False,Windows server,0,0,38.82,19.84,37.77,190,144,1.65
2024-08-26T12:08:01.000000Z,24274,53879,TCP,628,outbound,267,76462,False,Linux server,0,0,31.22,34.44,6.29,147,250,1.95
2024-08-26T12:04:13.000000Z,51619,4833,TCP,589,outbound,188,28861,False,Linux server,0,0,33.52,23.77,33.01,128,256,2.05
2024-08-26T12:00:03.000000Z,37333,13540,TCP,1005,outbound,71,79197,False,Linux server,0,0,30.57,27.38,24.16,391,338,2.15
2024-08-26T12:02:53.000000Z,50883,58264,UDP,1909,outbound,104,31464,True,Windows server,0,0,5.89,43.27,26.97,357,183,1.6
2024-08-26T12:05:29.000000Z,22004,57276,UDP,1947,inbound,258,95023,False,Linux server,0,0,18.64,47.3,12.13,83,234,1.55
2024-08-26T12:08:36.000000Z,46237,14181,UDP,1847,inbound,264,66326,False,Linux server,0,0,29.51,19.68,28.63,179,228,1.5
2024-08-26T12:00:06.000000Z,64663,62215,UDP,1528,outbound,74,78458,False,Windows server,0,0,21.76,15.9,47.89,357,167,1.7
2024-08-26T12:00:29.000000Z,5179,44448,TCP,864,inbound,165,92484,True,Linux server,0,0,9.39,34.76,30.75,311,393,1.7
2024-08-26T12:00:09.000000Z,50780,38690,UDP,1149,inbound,126,76029,False,Windows server,0,0,9.33,11.71,5.45,138,256,0.8
2024-08-26T12:09:41.000000Z,52060,51149,TCP,1658,outbound,222,59154,False,Windows server,0,0,18.28,39.44,7.33,272,134,1.45
2024-08-26T12:03:34.000000Z,33170,33898,TCP,1600,inbound,174,23476,True,Linux server,0,0,5.61,36.39,8.53,99,269,1.0
2024-08-26T12:01:24.000000Z,20013,64146,TCP,1450,inbound,233,38067,True,Linux server,0,0,27.47,5.29,31.96,338,266,1.6
2024-08-26T12:09:00.000000Z,4362,54289,UDP,1763,inbound,79,21502,True,Windows server,0,0,38.38,37.11,48.8,237,110,2.35
2024-08-26T12:02:28.000000Z,1117,44702,TCP,1721,inbound,60,94728,False,Windows server,0,0,8.15,23.8,24.11,181,339,1.2
2024-08-26T12:00:05.000000Z,1625,6628,UDP,1532,inbound,140,49048,True,Linux server,0,0,19.19,43.12,38.61,143,292,1.95
2024-08-26T12:06:42.000000Z,22316,19282,TCP,1775,outbound,206,96901,True,Linux server,0,0,18.51,13.2,21.05,205,356,1.45
2024-08-26T12:08:09.000000Z,53890,53039,UDP,1562,outbound,283,97244,False,Linux server,0,0,24.3,18.79,25.86,393,238,1.7
2024-08-26T12:03:02.000000Z,50706,19560,UDP,525,outbound,60,55463,False,Windows server,0,0,38.24,49.2,32.31,249,315,2.65
2024-08-26T12:02:17.000000Z,63512,56644,TCP,1284,inbound,293,53667,True,Linux server,0,0,17.83,32.52,14.88,327,232,1.75
2024-08-26T12:02:36.000000Z,60884,57979,UDP,927,inbound,217,41505,True,Linux server,0,0,9.29,13.28,26.64,209,320,1.2
2024-08-26T12:04:42.000000Z,44941,57879,TCP,1234,outbound,161,44948,True,Windows server,0,0,24.03,20.76,10.72,118,90,1.2
2024-08-26T12:08:55.000000Z,16693,39465,TCP,1448,inbound,59,40748,False,Linux server,0,0,27.63,36.95,27.0,68,112,1.5
2024-08-26T12:04:16.000000Z,9162,37300,UDP,681,inbound,66,24638,True,Windows server,0,0,15.08,10.56,19.3,154,123,0.95
2024-08-26T12:05:54.000000Z,22710,15508,TCP,1978,inbound,106,37120,False,Linux server,0,0,10.46,29.47,7.09,278,396,1.45
2024-08-26T12:06:17.000000Z,49233,26429,TCP,1898,outbound,112,58181,True,Windows server,0,0,12.22,7.28,6.01,130,124,0.65
2024-08-26T12:09:44.000000Z,50563,51816,TCP,1946,inbound,88,99930,True,Windows server,0,0,17.11,45.08,24.24,70,187,1.45
2024-08-26T12:05:58.000000Z,24219,34722,UDP,1110,outbound,196,73466,False,Linux server,0,0,30.25,39.33,13.02,333,73,1.85
2024-08-26T12:07:42.000000Z,29326,29013,TCP,1530,outbound,188,19547,False,Windows server,0,0,38.91,9.37,36.25,67,384,1.45
2024-08-26T12:04:27.000000Z,36347,59047,UDP,524,inbound,260,62072,True,Linux server,0,0,17.58,41.78,28.13,223,290,2.05
2024-08-26T12:09:59.000000Z,1609,29999,UDP,1028,outbound,201,54716,False,Linux server,0,0,19.85,6.3,27.5,181,335,1.05
2024-08-26T12:08:38.000000Z,39399,26100,TCP,1736,inbound,138,33178,True,Windows server,0,0,21.95,39.34,11.02,280,228,2.0
2024-08-26T12:03:43.000000Z,50711,61244,UDP,1126,inbound,177,78716,True,Linux server,0,0,12.59,24.79,29.04,183,324,1.45
2024-08-26T12:04:09.000000Z,46160,49608,UDP,759,inbound,115,10514,True,Windows server,0,0,28.3,25.11,30.95,182,140,1.6
2024-08-26T12:05:37.000000Z,1276,46148,TCP,525,outbound,125,38920,False,Linux server,0,0,14.61,15.33,45.25,68,310,1.25
2024-08-26T12:07:40.000000Z,26647,42891,UDP,1980,outbound,221,90792,True,Windows server,0,0,18.09,13.54,49.58,104,338,1.45
2024-08-26T12:02:17.000000Z,12850,38049,UDP,747,inbound,145,76401,False,Linux server,0,0,38.57,8.67,35.45,351,88,1.45
2024-08-26T12:01:48.000000Z,12204,42005,TCP,1930,inbound,67,84206,True,Windows server,0,0,13.92,20.08,27.88,70,327,1.25
2024-08-26T12:09:27.000000Z,29110,39142,TCP,1888,outbound,80,87802,False,Linux server,0,0,17.78,31.55,38.95,330,83,1.55
2024-08-26T12:00:45.000000Z,23517,13848,UDP,1938,inbound,71,39193,True,Linux server,0,0,14.78,13.98,49.3,162,212,1.45
